mu,p,error,stability,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79
3.001,2,error missing,S,0.6771498597806199,0.6560723994663
3.829,3,8.303477207802811e-15,S,0.15766328679170166,0.5085125458699118,0.9569725374990096
3.45,4,5.000955284288286e-11,S,0.8524277453188042,0.43399166093684655,0.8474680021510645,0.4459676568100242
3.739,5,1.5391250164373773e-14,S,0.9347494759229495,0.22805242761767083,0.658230452335963,0.8411371204623479,0.4996256137944966
3.627,6,2.1033193081443015e-14,S,0.7712782342388921,0.6398322498915858,0.8358310582359625,0.49768787367556,0.9067306103186356,0.30673615395439424
3.702,7,2.665381157132457e-14,S,0.6521854682437307, 0.8397601372116258, 0.49815240799749155, 0.9254873628668389, 0.2552917859583864, 0.7038164287080474, 0.7717147122649579
3.545,8,4.494095182639176e-13,S,0.8168710174147166, 0.5303063282534839, 0.882994011328324, 0.3662537569311375, 0.8228368360383003, 0.5167772575170839, 0.8852521662690798, 0.36010382392475865
3.6872,9,3.372855249428384e-12,S,0.7021564684141981, 0.7711143210725453, 0.6507798302458396, 0.8379731406591077, 0.5006264687149004, 0.9217985529102438, 0.2657954282686856, 0.719550511548735, 0.7440680107183013
3.673,10,4.923181713224939e-13,S,0.49950291356388077, 0.9182490924203406, 0.27572364994075904, 0.733498536367477, 0.7179922862978259, 0.7437067007200976, 0.7000996727006105, 0.7711835243783038, 0.6481357291964635, 0.8376489744662419
3.68172,11,1.702985928222825e-13,S,0.7013353082604853, 0.7711881428644457, 0.6496652335294294, 0.8379606423178403, 0.4999135296976349, 0.9204299724713629, 0.26964415920942897, 0.7250638969792779, 0.7339370471142393, 0.7189421957416287, 0.7439442295413795
3.5821,12,3.4929354178814234e-12,S,0.44386998547522855, 0.8842393126457151, 0.3666642955271204, 0.83184095722636, 0.5010698045195205, 0.8955209003520794, 0.3351528009936638, 0.7981828688496175, 0.5770296593252319, 0.8742703645779016, 0.3937505007892514, 0.8550868304167524
3.6797028,13,6.387767837167712e-11,S,0.7438757736281235, 0.7010739299839948, 0.7711526468368783, 0.6493801222379918, 0.8378152628608997, 0.5000011375077803, 0.9199256999952674, 0.2710557633920168, 0.7270523722840203, 0.7302267919700758, 0.7248853501742064, 0.7338305421600892, 0.7187316113173883
3.5973,14,1.4047112682701677e-11,S, 0.4385883747708728, 0.8857581869790159, 0.36401302156600474, 0.8328020797444435, 0.5008980370895567, 0.8993220988833268, 0.32570623781066527, 0.7900450855147483, 0.5966979947368768, 0.8656884384858237, 0.41826514313999374, 0.8752929250110982, 0.3926640744766325, 0.8578805034338048
3.67898,15,2.7482791317438677e-13,U,0.8379379940165173, 0.4995978030258959, 0.9197444048793437, 0.271562564299483, 0.7277623510669756, 0.7288953792884478, 0.7269918526092161, 0.7301844475716261, 0.7248146865313165, 0.7338033052051051, 0.7186372905338555, 0.7438814238020015, 0.7009260798493087, 0.7712198331212673, 0.6491185032095884
3.6791,17,5.534695014387281e-13,U,0.2717183220794255, 0.7280478112068497, 0.7284404457816319, 0.7277810293839506, 0.7288878495398718, 0.7270282472683881, 0.7301474714300086, 0.724900951404039, 0.733684510765962, 0.7188650495008233, 0.7435390833126716, 0.7015628509857337, 0.7703020597618188, 0.6509681679609076, 0.8359232053750648, 0.5046091682931145, 0.9196968396089333
3.6413,18,2.8226317257463204e-14,U,0.43869809476046184, 0.896641272846308, 0.33746002886737, 0.8141246133196213, 0.551022370842245, 0.9008456680650123, 0.3252509310079024, 0.7991297584982305, 0.5845065285979317, 0.8843211899531619, 0.3724948779387066, 0.851126360784213, 0.46139013805765366, 0.904896836023417, 0.31336500604657513, 0.78348897726924, 0.6176882833509957, 0.8598910576896511
3.6805,19,2.625376298456306e-11,U,0.8921867343723582, 0.35402569538973483, 0.8416990745595644, 0.4903962330694553, 0.9197855388761569, 0.27154766302034805, 0.7280379741658752, 0.7287341503462003, 0.7275637738969116, 0.7295293093844517, 0.7262226279193346, 0.7317692388928635, 0.7224196547530755, 0.7380488143692335, 0.7115612304578289, 0.7553926133460674, 0.6800629633241444, 0.8007933602638775, 0.587125705947105
3.591,20,3.099663712744078e-14,U,0.820691047381048, 0.5284416923975603, 0.8948451328496232, 0.3379034799442835, 0.8033954630053036, 0.5672027341628205, 0.8815322989430594, 0.3750192795638372, 0.8416579318936546, 0.4785720585487758, 0.8961011683806605, 0.3343359770872452, 0.7991965545608929, 0.5762887854643562, 0.876850456173633, 0.38776958765107356, 0.852518965347468, 0.4514977912416294, 0.889302300862304, 0.35351139328904835
3.6797,21,1.3753686048480819e-13,U,0.7340256597778313, 0.7183951556840573, 0.7444163949165579, 0.7001020251094864, 0.7725867929793995, 0.6465101913469102, 0.8409393704707407, 0.4921979439361968, 0.9197010090115592, 0.271749756648709, 0.7282193506411583, 0.7282712402355774, 0.7281840787709614, 0.7283304767913891, 0.728084552037028, 0.7284975753780746, 0.7278036609531214, 0.7289687791197706, 0.7270104653438616, 0.73029625506307, 0.7247670873559742
3.6505,22,1.384362423946319e-14,U,0.5876557517693225, 0.8845762707479964, 0.3727200362640965, 0.8534862094399785, 0.45648589778537574, 0.9057128618773157, 0.31174201756856484, 0.7832473814516113, 0.6197487467483901, 0.8602776975493193, 0.43879002935757266, 0.8989478158226761, 0.33161375723377895, 0.8091189903884483, 0.5638031144263671, 0.8977644080329549, 0.3350555780508555, 0.8133070791565324, 0.5542870799860438, 0.9018666587115227, 0.32308089004284135, 0.7983629939559448
3.6792,23,5.73722595849101e-13,U,0.6154339192575525, 0.8707746978401901, 0.4140061133660246, 0.8925925053374562, 0.35272904219072043, 0.8400028061362609, 0.49447745942218735, 0.9196877900864481, 0.27175365484957903, 0.7281269469210072, 0.7283274271288089, 0.7279907432875009, 0.7285559970120031, 0.7276065252008612, 0.7292000362286933, 0.7265218498106634, 0.7310123434535006, 0.7234532269556709, 0.7360925968119084, 0.7147224432600601, 0.7501678068684984, 0.689541198881591, 0.7876215535425148
3.6279,24,2.5624691961141652e-14,U,0.6289115102473526, 0.8466859139411567, 0.47093362513961207, 0.9039099536381957, 0.3151076009740867, 0.782954515758623, 0.6165135063446209, 0.8577248166406312, 0.44272335947404445, 0.8950732621021745, 0.3407219108392648, 0.8149369558076388, 0.5471407004367012, 0.8989129150511234, 0.3296617811046261, 0.8017110867248073, 0.5767287872525197, 0.8856164396847959, 0.36750613012567046, 0.843288573951643, 0.47943770542362985, 0.9054410950082815, 0.310611795288098, 0.7768498743084662
3.6814,25,3.47461569224787e-14,U,0.721313384361705, 0.7400364486609784, 0.7082369477009897, 0.7607148272158623, 0.6701170651312931, 0.8138109619339161, 0.5578155947782439, 0.9080443940614121, 0.3073960623896674, 0.7837837666510458, 0.6238749810133684, 0.8638588767952009, 0.43295737082548036, 0.9038031594142164, 0.3200719912971425, 0.8011680312743039, 0.5864389832768783, 0.8928436916088573, 0.3522136523518484, 0.8399452621252848, 0.494917177137805, 0.920254890706122, 0.27016258291988704, 0.7258791677589812, 0.7325198238290384
3.6287,26,2.3551609257889868e-14,U,0.3346222791946084, 0.8079308150719071, 0.56309663346175, 0.8927284734309312, 0.34750008289849205, 0.8227851373731713, 0.5290998582986499, 0.9041022104788837, 0.31461338282993856, 0.7824631205496686, 0.6176576665103283, 0.8569417211706154, 0.4448517955165699, 0.8961389459401765, 0.3377373897829813, 0.8116343964328591, 0.5547701815406894, 0.8962897244914416, 0.3373038281823239, 0.8111231501610411, 0.5559254960238852, 0.8958256561464084, 0.33863772260372565, 0.8126916911434974, 0.5523748887538685, 0.8972210078993758
3.6845,27,1.699317639597183e-14,U,0.696096910099656, 0.7794412438139943, 0.6334119424815816, 0.8555455189013262, 0.45535771630815813, 0.9137820365442203, 0.2902812184566586, 0.7590734413651583, 0.6738248675674134, 0.8097975208471981, 0.5675069402954479, 0.904334044542518, 0.3187607608718192, 0.8000977900987772, 0.5893037801941154, 0.8917405039791849, 0.3556993365539936, 0.8444038301202568, 0.4840917236265634, 0.9201925515839438, 0.2705831200917894, 0.7272020099129678, 0.7309283344348599, 0.7246383684965187, 0.7351962997244345, 0.7173084103457189, 0.7471320583848697
